,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
246,240.0,240.0,34.0,88.0,0.386,12.0,31.0,0.387,27.0,42.0,0.643,23.0,31.0,54.0,22.0,9.0,8.0,13.0,17.0,107.0,,0.502,0.455,0.352,0.477,41.1,70.5,54.0,64.7,9.8,13.3,10.9,100.0,116.2,94.5,,,7.0,24.0,0.714,3.0,9.0,1.0,10.0,18.0,0.9,9.0,6.0,15.0,6.0,3.0,4.0,3.0,5.0,25.0,31.0,0.83,0.786,0.625,1.8,30.0,45.1,28.0,58.4,4.4,11.4,40.0,34.9,235.0,107.0,HOU,107,0,1,240.0,240.0,36.0,84.0,0.429,5.0,24.0,0.208,10.0,18.0,0.556,13.0,33.0,46.0,22.0,5.0,5.0,14.0,27.0,87.0,,0.473,0.458,0.286,0.214,29.5,58.9,46.0,61.1,5.4,8.8,13.2,100.0,94.5,116.2,,,9.0,16.0,0.625,2.0,6.0,1.0,5.0,7.0,0.833,3.0,7.0,10.0,7.0,2.0,1.0,4.0,6.0,22.0,9.0,0.678,0.667,0.75,0.438,14.6,25.6,20.5,37.3,2.7,3.9,33.3,36.1,118.0,123.0,LAL,87,1,2016,2015-12-17,True
247,240.0,240.0,36.0,84.0,0.429,5.0,24.0,0.208,10.0,18.0,0.556,13.0,33.0,46.0,22.0,5.0,5.0,14.0,27.0,87.0,,0.473,0.458,0.286,0.214,29.5,58.9,46.0,61.1,5.4,8.8,13.2,100.0,94.5,116.2,,,9.0,16.0,0.625,2.0,6.0,1.0,5.0,7.0,0.833,3.0,7.0,10.0,7.0,2.0,1.0,4.0,6.0,22.0,9.0,0.678,0.667,0.75,0.438,14.6,25.6,20.5,37.3,2.7,3.9,33.3,36.1,118.0,123.0,LAL,87,1,0,240.0,240.0,34.0,88.0,0.386,12.0,31.0,0.387,27.0,42.0,0.643,23.0,31.0,54.0,22.0,9.0,8.0,13.0,17.0,107.0,,0.502,0.455,0.352,0.477,41.1,70.5,54.0,64.7,9.8,13.3,10.9,100.0,116.2,94.5,,,7.0,24.0,0.714,3.0,9.0,1.0,10.0,18.0,0.9,9.0,6.0,15.0,6.0,3.0,4.0,3.0,5.0,25.0,31.0,0.83,0.786,0.625,1.8,30.0,45.1,28.0,58.4,4.4,11.4,40.0,34.9,235.0,107.0,HOU,107,0,2016,2015-12-17,False
248,240.0,240.0,41.0,88.0,0.466,4.0,20.0,0.2,23.0,29.0,0.793,9.0,33.0,42.0,23.0,11.0,4.0,12.0,28.0,109.0,,0.541,0.489,0.227,0.33,19.6,84.6,49.4,56.1,10.7,7.4,10.6,100.0,106.3,98.5,,,10.0,19.0,0.714,2.0,4.0,0.5,8.0,10.0,1.0,3.0,7.0,10.0,6.0,4.0,3.0,3.0,4.0,22.0,20.0,0.786,0.786,0.444,0.769,16.6,32.7,24.0,37.5,6.6,7.4,100.0,27.1,163.0,106.0,ATL,109,0,1,240.0,240.0,34.0,77.0,0.442,10.0,23.0,0.435,23.0,31.0,0.742,6.0,37.0,43.0,19.0,5.0,2.0,21.0,25.0,101.0,,0.557,0.506,0.299,0.403,15.4,80.4,50.6,55.9,4.9,2.9,18.8,100.0,98.5,106.3,,,8.0,13.0,0.667,3.0,7.0,1.0,14.0,15.0,1.0,2.0,9.0,10.0,6.0,2.0,2.0,5.0,6.0,29.0,3.0,0.8,0.8,0.6,1.25,10.1,34.7,21.9,34.1,2.8,7.8,40.5,30.9,148.0,110.0,BOS,101,1,2016,2015-12-18,True
249,240.0,240.0,34.0,77.0,0.442,10.0,23.0,0.435,23.0,31.0,0.742,6.0,37.0,43.0,19.0,5.0,2.0,21.0,25.0,101.0,,0.557,0.506,0.299,0.403,15.4,80.4,50.6,55.9,4.9,2.9,18.8,100.0,98.5,106.3,,,8.0,13.0,0.667,3.0,7.0,1.0,14.0,15.0,1.0,2.0,9.0,10.0,6.0,2.0,2.0,5.0,6.0,29.0,3.0,0.8,0.8,0.6,1.25,10.1,34.7,21.9,34.1,2.8,7.8,40.5,30.9,148.0,110.0,BOS,101,1,0,240.0,240.0,41.0,88.0,0.466,4.0,20.0,0.2,23.0,29.0,0.793,9.0,33.0,42.0,23.0,11.0,4.0,12.0,28.0,109.0,,0.541,0.489,0.227,0.33,19.6,84.6,49.4,56.1,10.7,7.4,10.6,100.0,106.3,98.5,,,10.0,19.0,0.714,2.0,4.0,0.5,8.0,10.0,1.0,3.0,7.0,10.0,6.0,4.0,3.0,3.0,4.0,22.0,20.0,0.786,0.786,0.444,0.769,16.6,32.7,24.0,37.5,6.6,7.4,100.0,27.1,163.0,106.0,ATL,109,0,2016,2015-12-18,False
250,340.0,340.0,56.0,124.0,0.452,8.0,29.0,0.276,27.0,46.0,0.587,19.0,45.0,64.0,28.0,7.0,4.0,11.0,35.0,147.0,,0.51,0.484,0.234,0.371,31.1,69.2,50.8,50.0,5.4,4.1,7.1,100.0,112.5,110.2,,,14.0,27.0,0.6,3.0,8.0,0.5,7.0,10.0,1.0,10.0,11.0,21.0,13.0,3.0,2.0,2.0,6.0,33.0,7.0,1.136,0.7,0.5,0.471,20.6,23.1,20.9,45.2,2.9,2.6,13.6,29.6,250.0,116.0,DET,147,0,1,340.0,340.0,50.0,120.0,0.417,5.0,22.0,0.227,39.0,44.0,0.886,20.0,42.0,62.0,21.0,5.0,9.0,16.0,35.0,144.0,,0.517,0.438,0.183,0.367,30.8,68.9,49.2,42.0,3.8,9.5,10.3,100.0,110.2,112.5,,,14.0,34.0,0.6,1.0,7.0,1.0,14.0,16.0,1.0,6.0,9.0,15.0,8.0,2.0,5.0,4.0,5.0,43.0,9.0,0.868,0.75,1.0,1.0,20.4,26.1,23.1,30.9,2.0,7.4,37.5,37.6,186.0,119.0,CHI,144,1,2016,2015-12-18,True
251,340.0,340.0,50.0,120.0,0.417,5.0,22.0,0.227,39.0,44.0,0.886,20.0,42.0,62.0,21.0,5.0,9.0,16.0,35.0,144.0,,0.517,0.438,0.183,0.367,30.8,68.9,49.2,42.0,3.8,9.5,10.3,100.0,110.2,112.5,,,14.0,34.0,0.6,1.0,7.0,1.0,14.0,16.0,1.0,6.0,9.0,15.0,8.0,2.0,5.0,4.0,5.0,43.0,9.0,0.868,0.75,1.0,1.0,20.4,26.1,23.1,30.9,2.0,7.4,37.5,37.6,186.0,119.0,CHI,144,1,0,340.0,340.0,56.0,124.0,0.452,8.0,29.0,0.276,27.0,46.0,0.587,19.0,45.0,64.0,28.0,7.0,4.0,11.0,35.0,147.0,,0.51,0.484,0.234,0.371,31.1,69.2,50.8,50.0,5.4,4.1,7.1,100.0,112.5,110.2,,,14.0,27.0,0.6,3.0,8.0,0.5,7.0,10.0,1.0,10.0,11.0,21.0,13.0,3.0,2.0,2.0,6.0,33.0,7.0,1.136,0.7,0.5,0.471,20.6,23.1,20.9,45.2,2.9,2.6,13.6,29.6,250.0,116.0,DET,147,0,2016,2015-12-18,False
252,240.0,240.0,30.0,80.0,0.375,6.0,17.0,0.353,22.0,24.0,0.917,10.0,29.0,39.0,13.0,11.0,3.0,12.0,19.0,88.0,,0.486,0.413,0.213,0.3,20.4,72.5,43.8,43.3,12.0,6.1,11.7,100.0,96.1,105.9,,,6.0,14.0,0.667,2.0,6.0,1.0,7.0,7.0,1.0,5.0,7.0,8.0,3.0,4.0,3.0,2.0,4.0,20.0,6.0,0.694,0.75,0.667,1.0,39.1,25.0,30.1,100.0,6.7,9.3,25.8,39.0,128.0,117.0,MEM,88,0,1,240.0,240.0,34.0,78.0,0.436,10.0,29.0,0.345,19.0,21.0,0.905,11.0,39.0,50.0,27.0,7.0,4.0,19.0,17.0,97.0,,0.556,0.5,0.372,0.269,27.5,79.6,56.2,79.4,7.6,6.3,17.9,100.0,105.9,96.1,,,7.0,13.0,0.833,2.0,6.0,0.667,7.0,8.0,1.0,6.0,12.0,18.0,6.0,2.0,3.0,5.0,5.0,20.0,20.0,0.833,0.833,0.75,1.0,25.0,40.9,33.8,46.8,5.5,12.9,33.3,30.9,133.0,107.0,DAL,97,1,2016,2015-12-18,False
253,240.0,240.0,34.0,78.0,0.436,10.0,29.0,0.345,19.0,21.0,0.905,11.0,39.0,50.0,27.0,7.0,4.0,19.0,17.0,97.0,,0.556,0.5,0.372,0.269,27.5,79.6,56.2,79.4,7.6,6.3,17.9,100.0,105.9,96.1,,,7.0,13.0,0.833,2.0,6.0,0.667,7.0,8.0,1.0,6.0,12.0,18.0,6.0,2.0,3.0,5.0,5.0,20.0,20.0,0.833,0.833,0.75,1.0,25.0,40.9,33.8,46.8,5.5,12.9,33.3,30.9,133.0,107.0,DAL,97,1,0,240.0,240.0,30.0,80.0,0.375,6.0,17.0,0.353,22.0,24.0,0.917,10.0,29.0,39.0,13.0,11.0,3.0,12.0,19.0,88.0,,0.486,0.413,0.213,0.3,20.4,72.5,43.8,43.3,12.0,6.1,11.7,100.0,96.1,105.9,,,6.0,14.0,0.667,2.0,6.0,1.0,7.0,7.0,1.0,5.0,7.0,8.0,3.0,4.0,3.0,2.0,4.0,20.0,6.0,0.694,0.75,0.667,1.0,39.1,25.0,30.1,100.0,6.7,9.3,25.8,39.0,128.0,117.0,MEM,88,0,2016,2015-12-18,True
254,240.0,240.0,42.0,91.0,0.462,4.0,18.0,0.222,24.0,28.0,0.857,14.0,27.0,41.0,25.0,6.0,7.0,16.0,29.0,112.0,,0.542,0.484,0.198,0.308,31.1,64.3,47.1,59.5,6.0,11.5,13.4,100.0,111.2,120.1,,,9.0,18.0,1.0,2.0,9.0,1.0,7.0,8.0,1.0,3.0,10.0,13.0,6.0,2.0,3.0,3.0,6.0,24.0,10.0,1.5,1.5,1.0,2.667,16.6,42.9,26.9,32.7,3.6,12.3,50.0,28.7,211.0,129.0,MIL,112,0,1,240.0,240.0,42.0,87.0,0.483,9.0,26.0,0.346,28.0,37.0,0.757,15.0,31.0,46.0,31.0,7.0,4.0,15.0,22.0,121.0,,0.586,0.534,0.299,0.425,35.7,68.9,52.9,73.8,6.9,5.5,12.7,100.0,120.1,111.2,,,8.0,16.0,1.0,2.0,9.0,0.667,10.0,11.0,1.0,6.0,8.0,10.0,9.0,2.0,3.0,6.0,4.0,27.0,22.0,1.0,1.0,0.6,0.786,31.4,21.7,22.7,40.3,6.5,9.0,100.0,41.6,200.0,119.0,GSW,121,1,2016,2015-12-18,False
255,240.0,240.0,42.0,87.0,0.483,9.0,26.0,0.346,28.0,37.0,0.757,15.0,31.0,46.0,31.0,7.0,4.0,15.0,22.0,121.0,,0.586,0.534,0.299,0.425,35.7,68.9,52.9,73.8,6.9,5.5,12.7,100.0,120.1,111.2,,,8.0,16.0,1.0,2.0,9.0,0.667,10.0,11.0,1.0,6.0,8.0,10.0,9.0,2.0,3.0,6.0,4.0,27.0,22.0,1.0,1.0,0.6,0.786,31.4,21.7,22.7,40.3,6.5,9.0,100.0,41.6,200.0,119.0,GSW,121,1,0,240.0,240.0,42.0,91.0,0.462,4.0,18.0,0.222,24.0,28.0,0.857,14.0,27.0,41.0,25.0,6.0,7.0,16.0,29.0,112.0,,0.542,0.484,0.198,0.308,31.1,64.3,47.1,59.5,6.0,11.5,13.4,100.0,111.2,120.1,,,9.0,18.0,1.0,2.0,9.0,1.0,7.0,8.0,1.0,3.0,10.0,13.0,6.0,2.0,3.0,3.0,6.0,24.0,10.0,1.5,1.5,1.0,2.667,16.6,42.9,26.9,32.7,3.6,12.3,50.0,28.7,211.0,129.0,MIL,112,0,2016,2015-12-18,True
256,240.0,240.0,36.0,86.0,0.419,8.0,16.0,0.5,17.0,17.0,1.0,9.0,33.0,42.0,18.0,7.0,6.0,12.0,21.0,97.0,,0.519,0.465,0.186,0.198,19.1,70.2,44.7,50.0,7.4,9.8,11.4,100.0,103.0,110.4,,,8.0,15.0,0.556,3.0,6.0,0.75,7.0,7.0,1.0,6.0,9.0,14.0,6.0,3.0,2.0,3.0,5.0,26.0,1.0,0.719,0.633,0.5,0.467,18.6,25.5,21.7,28.3,4.7,9.1,100.0,36.4,131.0,121.0,BRK,97,0,1,240.0,240.0,37.0,89.0,0.416,7.0,28.0,0.25,23.0,26.0,0.885,14.0,38.0,52.0,17.0,4.0,4.0,11.0,15.0,104.0,,0.518,0.455,0.315,0.292,29.8,80.9,55.3,45.9,4.2,5.7,9.9,100.0,110.4,103.0,,,7.0,15.0,0.714,3.0,8.0,0.429,7.0,8.0,1.0,5.0,10.0,11.0,5.0,2.0,2.0,7.0,4.0,23.0,12.0,0.714,0.714,0.667,0.636,22.7,28.6,24.9,19.8,3.0,5.2,27.4,30.8,159.0,111.0,IND,104,1,2016,2015-12-18,False
257,240.0,240.0,37.0,89.0,0.416,7.0,28.0,0.25,23.0,26.0,0.885,14.0,38.0,52.0,17.0,4.0,4.0,11.0,15.0,104.0,,0.518,0.455,0.315,0.292,29.8,80.9,55.3,45.9,4.2,5.7,9.9,100.0,110.4,103.0,,,7.0,15.0,0.714,3.0,8.0,0.429,7.0,8.0,1.0,5.0,10.0,11.0,5.0,2.0,2.0,7.0,4.0,23.0,12.0,0.714,0.714,0.667,0.636,22.7,28.6,24.9,19.8,3.0,5.2,27.4,30.8,159.0,111.0,IND,104,1,0,240.0,240.0,36.0,86.0,0.419,8.0,16.0,0.5,17.0,17.0,1.0,9.0,33.0,42.0,18.0,7.0,6.0,12.0,21.0,97.0,,0.519,0.465,0.186,0.198,19.1,70.2,44.7,50.0,7.4,9.8,11.4,100.0,103.0,110.4,,,8.0,15.0,0.556,3.0,6.0,0.75,7.0,7.0,1.0,6.0,9.0,14.0,6.0,3.0,2.0,3.0,5.0,26.0,1.0,0.719,0.633,0.5,0.467,18.6,25.5,21.7,28.3,4.7,9.1,100.0,36.4,131.0,121.0,BRK,97,0,2016,2015-12-18,True
258,240.0,240.0,41.0,80.0,0.513,8.0,21.0,0.381,18.0,22.0,0.818,6.0,32.0,38.0,18.0,11.0,5.0,7.0,12.0,108.0,,0.602,0.563,0.263,0.275,16.7,88.9,52.8,43.9,12.4,10.2,7.2,100.0,121.3,105.6,,,10.0,18.0,0.667,5.0,8.0,0.625,10.0,13.0,1.0,4.0,11.0,15.0,5.0,4.0,2.0,3.0,3.0,30.0,18.0,0.944,0.944,0.889,0.765,15.5,44.6,29.0,22.2,5.7,7.7,25.0,32.1,159.0,111.0,TOR,108,0,1,240.0,240.0,35.0,74.0,0.473,9.0,25.0,0.36,15.0,17.0,0.882,4.0,30.0,34.0,19.0,4.0,6.0,13.0,19.0,94.0,,0.577,0.534,0.338,0.23,11.1,83.3,47.2,54.3,4.5,10.2,13.8,100.0,105.6,121.3,,,8.0,16.0,0.667,5.0,10.0,1.0,5.0,5.0,1.0,2.0,12.0,13.0,5.0,1.0,5.0,8.0,4.0,21.0,1.0,0.667,0.667,1.0,1.0,8.5,51.0,27.6,33.5,1.9,23.7,30.5,42.3,134.0,126.0,MIA,94,1,2016,2015-12-18,True
259,240.0,240.0,35.0,74.0,0.473,9.0,25.0,0.36,15.0,17.0,0.882,4.0,30.0,34.0,19.0,4.0,6.0,13.0,19.0,94.0,,0.577,0.534,0.338,0.23,11.1,83.3,47.2,54.3,4.5,10.2,13.8,100.0,105.6,121.3,,,8.0,16.0,0.667,5.0,10.0,1.0,5.0,5.0,1.0,2.0,12.0,13.0,5.0,1.0,5.0,8.0,4.0,21.0,1.0,0.667,0.667,1.0,1.0,8.5,51.0,27.6,33.5,1.9,23.7,30.5,42.3,134.0,126.0,MIA,94,1,0,240.0,240.0,41.0,80.0,0.513,8.0,21.0,0.381,18.0,22.0,0.818,6.0,32.0,38.0,18.0,11.0,5.0,7.0,12.0,108.0,,0.602,0.563,0.263,0.275,16.7,88.9,52.8,43.9,12.4,10.2,7.2,100.0,121.3,105.6,,,10.0,18.0,0.667,5.0,8.0,0.625,10.0,13.0,1.0,4.0,11.0,15.0,5.0,4.0,2.0,3.0,3.0,30.0,18.0,0.944,0.944,0.889,0.765,15.5,44.6,29.0,22.2,5.7,7.7,25.0,32.1,159.0,111.0,TOR,108,0,2016,2015-12-18,False
260,240.0,240.0,38.0,81.0,0.469,7.0,23.0,0.304,12.0,17.0,0.706,8.0,23.0,31.0,22.0,10.0,2.0,12.0,19.0,95.0,,0.537,0.512,0.284,0.21,18.6,62.2,38.8,57.9,11.1,3.1,11.9,100.0,105.4,109.9,,,11.0,25.0,0.6,3.0,6.0,0.6,3.0,4.0,1.0,4.0,8.0,12.0,13.0,4.0,1.0,5.0,5.0,24.0,10.0,0.698,0.7,1.0,0.667,12.1,28.1,19.5,53.1,5.8,2.0,33.3,40.5,129.0,120.0,SAC,95,0,1,240.0,240.0,39.0,82.0,0.476,6.0,18.0,0.333,15.0,16.0,0.938,14.0,35.0,49.0,25.0,2.0,6.0,18.0,19.0,99.0,,0.556,0.512,0.22,0.195,37.8,81.4,61.3,64.1,2.2,10.3,16.8,100.0,109.9,105.4,,,11.0,20.0,1.0,2.0,6.0,1.0,9.0,10.0,1.0,5.0,9.0,11.0,8.0,2.0,2.0,4.0,5.0,32.0,12.0,1.0,1.0,0.6,0.5,17.8,34.8,22.9,34.3,3.3,21.0,50.0,37.8,204.0,112.0,MIN,99,1,2016,2015-12-18,False
261,240.0,240.0,39.0,82.0,0.476,6.0,18.0,0.333,15.0,16.0,0.938,14.0,35.0,49.0,25.0,2.0,6.0,18.0,19.0,99.0,,0.556,0.512,0.22,0.195,37.8,81.4,61.3,64.1,2.2,10.3,16.8,100.0,109.9,105.4,,,11.0,20.0,1.0,2.0,6.0,1.0,9.0,10.0,1.0,5.0,9.0,11.0,8.0,2.0,2.0,4.0,5.0,32.0,12.0,1.0,1.0,0.6,0.5,17.8,34.8,22.9,34.3,3.3,21.0,50.0,37.8,204.0,112.0,MIN,99,1,0,240.0,240.0,38.0,81.0,0.469,7.0,23.0,0.304,12.0,17.0,0.706,8.0,23.0,31.0,22.0,10.0,2.0,12.0,19.0,95.0,,0.537,0.512,0.284,0.21,18.6,62.2,38.8,57.9,11.1,3.1,11.9,100.0,105.4,109.9,,,11.0,25.0,0.6,3.0,6.0,0.6,3.0,4.0,1.0,4.0,8.0,12.0,13.0,4.0,1.0,5.0,5.0,24.0,10.0,0.698,0.7,1.0,0.667,12.1,28.1,19.5,53.1,5.8,2.0,33.3,40.5,129.0,120.0,SAC,95,0,2016,2015-12-18,True
262,240.0,240.0,32.0,73.0,0.438,11.0,32.0,0.344,19.0,26.0,0.731,7.0,35.0,42.0,21.0,3.0,2.0,19.0,23.0,94.0,,0.557,0.514,0.438,0.356,16.7,72.9,46.7,65.6,3.1,2.9,18.4,100.0,98.2,106.6,,,11.0,19.0,0.833,4.0,9.0,0.8,9.0,9.0,1.0,2.0,9.0,10.0,10.0,2.0,1.0,6.0,6.0,27.0,4.0,1.163,1.167,0.833,3.0,10.4,29.6,17.6,49.9,2.6,4.2,40.0,32.1,182.0,112.0,POR,94,0,1,240.0,240.0,39.0,84.0,0.464,2.0,15.0,0.133,22.0,31.0,0.71,13.0,35.0,48.0,19.0,11.0,5.0,13.0,18.0,102.0,,0.522,0.476,0.179,0.369,27.1,83.3,53.3,48.7,11.5,12.2,11.7,100.0,106.6,98.2,,,12.0,22.0,0.692,1.0,4.0,0.5,11.0,17.0,1.0,4.0,9.0,12.0,6.0,3.0,2.0,6.0,5.0,25.0,12.0,0.777,0.731,0.75,2.0,11.5,37.6,21.9,28.1,4.3,8.8,30.0,29.8,166.0,106.0,ORL,102,1,2016,2015-12-18,False
263,240.0,240.0,39.0,84.0,0.464,2.0,15.0,0.133,22.0,31.0,0.71,13.0,35.0,48.0,19.0,11.0,5.0,13.0,18.0,102.0,,0.522,0.476,0.179,0.369,27.1,83.3,53.3,48.7,11.5,12.2,11.7,100.0,106.6,98.2,,,12.0,22.0,0.692,1.0,4.0,0.5,11.0,17.0,1.0,4.0,9.0,12.0,6.0,3.0,2.0,6.0,5.0,25.0,12.0,0.777,0.731,0.75,2.0,11.5,37.6,21.9,28.1,4.3,8.8,30.0,29.8,166.0,106.0,ORL,102,1,0,240.0,240.0,32.0,73.0,0.438,11.0,32.0,0.344,19.0,26.0,0.731,7.0,35.0,42.0,21.0,3.0,2.0,19.0,23.0,94.0,,0.557,0.514,0.438,0.356,16.7,72.9,46.7,65.6,3.1,2.9,18.4,100.0,98.2,106.6,,,11.0,19.0,0.833,4.0,9.0,0.8,9.0,9.0,1.0,2.0,9.0,10.0,10.0,2.0,1.0,6.0,6.0,27.0,4.0,1.163,1.167,0.833,3.0,10.4,29.6,17.6,49.9,2.6,4.2,40.0,32.1,182.0,112.0,POR,94,0,2016,2015-12-18,True
264,240.0,240.0,40.0,85.0,0.471,6.0,19.0,0.316,21.0,28.0,0.75,14.0,35.0,49.0,24.0,8.0,6.0,15.0,19.0,107.0,,0.55,0.506,0.224,0.329,30.4,89.7,57.6,60.0,8.2,11.3,13.4,100.0,109.1,98.9,,,9.0,14.0,0.692,3.0,5.0,1.0,8.0,9.0,1.0,3.0,6.0,7.0,6.0,2.0,3.0,3.0,4.0,22.0,18.0,0.818,0.808,0.667,1.0,20.7,48.9,22.4,34.5,3.5,18.0,50.0,34.0,164.0,106.0,NYK,107,0,1,240.0,240.0,37.0,77.0,0.481,6.0,24.0,0.25,17.0,30.0,0.567,4.0,32.0,36.0,15.0,7.0,5.0,15.0,22.0,97.0,,0.538,0.519,0.312,0.39,10.3,69.6,42.4,40.5,7.1,7.6,14.3,100.0,98.9,109.1,,,9.0,17.0,1.0,2.0,6.0,1.0,5.0,8.0,0.8,2.0,6.0,7.0,3.0,2.0,3.0,7.0,4.0,20.0,12.0,1.0,1.0,0.8,1.0,18.1,29.6,20.8,35.4,6.6,8.0,34.1,40.3,201.0,118.0,PHI,97,1,2016,2015-12-18,True
265,240.0,240.0,37.0,77.0,0.481,6.0,24.0,0.25,17.0,30.0,0.567,4.0,32.0,36.0,15.0,7.0,5.0,15.0,22.0,97.0,,0.538,0.519,0.312,0.39,10.3,69.6,42.4,40.5,7.1,7.6,14.3,100.0,98.9,109.1,,,9.0,17.0,1.0,2.0,6.0,1.0,5.0,8.0,0.8,2.0,6.0,7.0,3.0,2.0,3.0,7.0,4.0,20.0,12.0,1.0,1.0,0.8,1.0,18.1,29.6,20.8,35.4,6.6,8.0,34.1,40.3,201.0,118.0,PHI,97,1,0,240.0,240.0,40.0,85.0,0.471,6.0,19.0,0.316,21.0,28.0,0.75,14.0,35.0,49.0,24.0,8.0,6.0,15.0,19.0,107.0,,0.55,0.506,0.224,0.329,30.4,89.7,57.6,60.0,8.2,11.3,13.4,100.0,109.1,98.9,,,9.0,14.0,0.692,3.0,5.0,1.0,8.0,9.0,1.0,3.0,6.0,7.0,6.0,2.0,3.0,3.0,4.0,22.0,18.0,0.818,0.808,0.667,1.0,20.7,48.9,22.4,34.5,3.5,18.0,50.0,34.0,164.0,106.0,NYK,107,0,2016,2015-12-18,False
266,240.0,240.0,26.0,71.0,0.366,4.0,22.0,0.182,32.0,38.0,0.842,10.0,26.0,36.0,13.0,8.0,7.0,21.0,23.0,88.0,,0.502,0.394,0.31,0.535,23.3,68.4,44.4,50.0,8.3,10.3,19.3,100.0,91.5,108.2,,,5.0,13.0,1.0,2.0,9.0,1.0,9.0,11.0,1.0,3.0,9.0,12.0,4.0,2.0,3.0,4.0,4.0,16.0,4.0,0.833,1.0,0.818,2.0,15.8,27.2,17.0,43.4,4.1,7.1,41.0,30.5,132.0,116.0,NOP,88,0,1,240.0,240.0,44.0,84.0,0.524,6.0,16.0,0.375,10.0,17.0,0.588,12.0,33.0,45.0,22.0,10.0,2.0,19.0,27.0,104.0,,0.568,0.56,0.19,0.202,31.6,76.7,55.6,50.0,10.4,4.1,17.2,100.0,108.2,91.5,,,12.0,17.0,0.727,2.0,6.0,1.0,4.0,5.0,0.8,4.0,9.0,13.0,9.0,2.0,1.0,6.0,5.0,29.0,19.0,0.755,0.773,1.0,1.0,17.7,35.2,27.0,44.2,3.6,5.0,50.0,41.4,148.0,102.0,PHO,104,1,2016,2015-12-18,False
267,240.0,240.0,44.0,84.0,0.524,6.0,16.0,0.375,10.0,17.0,0.588,12.0,33.0,45.0,22.0,10.0,2.0,19.0,27.0,104.0,,0.568,0.56,0.19,0.202,31.6,76.7,55.6,50.0,10.4,4.1,17.2,100.0,108.2,91.5,,,12.0,17.0,0.727,2.0,6.0,1.0,4.0,5.0,0.8,4.0,9.0,13.0,9.0,2.0,1.0,6.0,5.0,29.0,19.0,0.755,0.773,1.0,1.0,17.7,35.2,27.0,44.2,3.6,5.0,50.0,41.4,148.0,102.0,PHO,104,1,0,240.0,240.0,26.0,71.0,0.366,4.0,22.0,0.182,32.0,38.0,0.842,10.0,26.0,36.0,13.0,8.0,7.0,21.0,23.0,88.0,,0.502,0.394,0.31,0.535,23.3,68.4,44.4,50.0,8.3,10.3,19.3,100.0,91.5,108.2,,,5.0,13.0,1.0,2.0,9.0,1.0,9.0,11.0,1.0,3.0,9.0,12.0,4.0,2.0,3.0,4.0,4.0,16.0,4.0,0.833,1.0,0.818,2.0,15.8,27.2,17.0,43.4,4.1,7.1,41.0,30.5,132.0,116.0,NOP,88,0,2016,2015-12-18,True
